GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
ZD1,DK001,DK,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,DK001,DK,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,DK001,DK,2024-12-31,,,2024-12-27,2024-12-17
ZD1,AU005,37,2024-08-01,2024-08-20,20,2024-08-30,2024-08-19
ZD1,AU005,37,2024-09-01,2024-09-17,17,2024-09-27,2024-09-16
ZD1,AU005,37,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,AU005,37,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,DK001,DK,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,MY003,L4,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,MY003,L4,2024-12-31,,,2024-12-27,2024-12-17
ZD1,DK003,08,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,DK003,08,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,FI003,02,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,FI003,02,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,DK003,08,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,DK003,08,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,DK003,08,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,SA003,19,2024-08-02,2024-08-20,19,2024-08-30,2024-08-19
ZD1,SA003,19,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,SA003,19,2024-11-02,2024-11-19,18,2024-11-29,2024-11-19
ZD1,IN003,10,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,IN003,10,2024-12-31,,,2024-12-27,2024-12-17
ZD1,MY003,L4,2024-09-03,2024-09-17,15,2024-09-27,2024-09-16
ZD1,NO003,09,2024-10-01,2024-10-21,21,2024-10-31,2024-10-20
ZD1,DK003,08,2024-12-31,,,2024-12-27,2024-12-17
ZD1,NO003,09,2024-12-03,2024-12-17,15,2024-12-27,2024-12-17
ZD1,NO003,09,2024-12-31,,,2024-12-27,2024-12-17
