GCC,LCC,PAYGROUP,OPEN_DATE,CLOSE_DATE,PAYSCHEDULE,PAYDATE,CUTOFFDATE
BHI,GBG01,GZ,2025-03-22,,,2025-03-20,2025-03-11
BHI,GBR01,GZ,2025-03-22,,,2025-03-20,2025-03-11
BHI,GBG01,GY,2024-07-20,2024-08-09,21,2024-07-19,2024-07-10
BHI,GBG01,GY,2024-10-20,2024-11-11,23,2024-10-18,2024-10-09
BHI,GBG01,GY,2024-11-22,2024-12-11,20,2024-11-20,2024-11-11
BHI,ARG01,A3,2024-10-02,2024-10-21,20,2024-10-31,2024-10-21
BHI,GBG01,GV,2024-12-22,2025-01-09,19,2024-12-20,2024-12-11
BHI,GBR01,GA,2024-07-20,2024-08-09,21,2024-07-19,2024-07-10
BHI,GBR01,GA,2024-08-21,2024-09-11,22,2024-08-20,2024-08-09
BHI,GBR01,GA,2025-01-22,2025-02-11,21,2025-01-20,2025-01-09
BHI,GBR01,GA,2025-02-22,2025-03-11,18,2025-02-20,2025-02-11
BHI,GBG01,GX,2025-02-22,2025-03-11,18,2025-02-20,2025-02-11
BHI,GBR01,GB,2024-07-20,2024-08-09,21,2024-07-19,2024-07-10
BHI,GBR01,GB,2024-08-21,2024-09-11,22,2024-08-20,2024-08-09
BHI,GBR01,GB,2024-11-22,2024-12-11,20,2024-11-20,2024-11-11
BHI,GBR01,GB,2024-12-22,2025-01-09,19,2024-12-20,2024-12-11
BHI,GBR01,GB,2025-01-22,2025-02-11,21,2025-01-20,2025-01-09
